id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,attack_cat
6879,0.3415099756516856,arp,snmp,PAR,18,12,1620,881,90505.43540306968,241,108,330532.97087261104,241424.0300066932,2,1,38.491521271604775,59.998650456037076,40.53931976333773,10.708545191967794,40737,1561229603,772252305,20837,0.07090108804033857,0.07381300055242931,0.28822349848713763,50,67,3,842,5,0,9,5,7,7,0,1,1,4,8,0,1,Worms
8021,1.2649057977185332,udp,-,CON,18,16,1290,1545,39396.31948898333,57,199,263711.1695556963,284012.6838253883,0,1,52.47527788744076,221.51035121066792,62.92702730099049,47.02591009841724,23208,827015107,1779700957,8007,0.27305251649210693,0.6047959390829238,0.09310527574359673,162,220,5,833,8,0,3,6,5,3,0,3,2,3,11,0,1,Reconnaissance
7361,1.3704488194134326,tcp,http,-,22,13,627,1255,37288.06636044709,74,245,515955.2731002457,131403.36778584056,2,1,26.257316254345938,53.22493594841404,16.41617020138817,4.196974181706874,47102,1219588500,1698709958,3219,0.31385096684908365,0.004356014154403612,0.1265717107831634,81,66,1,803,7,0,5,7,6,2,0,2,3,4,6,1,1,Analysis
2430,1.060494758364295,tcp,http,CON,4,11,1934,872,31391.353265403486,200,70,81770.47146585688,63725.482399642904,0,1,85.41526296036749,47.94242701016728,33.334410500245696,0.19444627916009954,41863,994856063,19435717,13736,0.005928192828845123,0.005509814489587994,0.0024293009867126973,531,128,1,196,3,0,2,1,1,1,0,0,2,2,2,0,0,Normal
247,0.18206596593335433,tcp,radius,ECO,9,12,348,423,9782.898738360402,224,33,104298.94895646932,81383.26982204468,2,1,67.78171310305667,50.792854229737934,9.958114491286658,24.869038211589242,40965,1495590714,1590608337,52451,0.010055716611149634,0.023653095000707797,0.0006119880104014256,50,50,1,179,2,0,1,3,1,1,0,0,1,1,2,0,0,Normal
3816,0.4183604635882981,tcp,http,FIN,9,4,1153,352,25307.253807407647,102,121,41949.402109535826,52832.82143345404,1,0,11.727483680245165,13.875887289797832,1.136319673901258,3.5502122676272885,51864,418805685,1641814190,61165,0.016171780239936685,0.0014592461248732903,0.00247091117205693,226,88,1,202,1,0,1,1,1,1,0,0,2,1,3,0,0,Normal
5495,1.4992169924281509,tcp,ssl,FIN,8,5,157,313,14348.329980732131,160,40,84053.60298586254,43761.94933903203,1,1,140.199947508564,8.106105001264934,0.9471269929374917,30.36016450717507,25639,1829154703,589429945,38466,0.042298897049885646,0.018173545470867653,0.025932433899140014,50,50,0,188,1,0,1,3,1,1,0,0,0,1,2,0,0,Normal
3633,0.27991402953107813,udp,http,CON,8,10,100,104,19207.377505506647,94,48,116211.5464947888,117593.57343369219,0,0,165.5777196393793,19.09232082192391,24.446641621441874,20.25422070162363,3745,1069556072,1559458017,63715,0.025193285269057543,0.006975791883860564,0.09283924628571504,50,50,0,173,1,0,2,1,2,3,0,0,2,4,3,0,0,Normal
7817,2.3316173058358163,tcp,ssl,FIN,24,9,1433,399,47395.3450544208,112,216,239975.59616695836,129034.80705032269,0,2,84.00184825544628,7.863765328997774,21.32245701595498,8.042018904041214,44041,1739296595,632179332,9586,0.11187842962447492,0.204710871737773,0.1575507851306752,50,73,3,791,10,0,12,6,5,4,0,1,4,5,5,0,1,Analysis
2263,0.06328036110515384,tcp,ssl,REQ,4,3,803,1809,10197.676666913274,100,150,114074.52000765984,117088.4378507437,0,0,105.20789800726382,39.78488122688701,14.915123131518799,15.221480880469638,27231,110688270,627080378,24335,0.009508726456115045,0.0020459441323065963,0.008403758702248403,159,552,1,211,1,0,3,2,1,1,0,0,0,1,1,0,0,Normal
2247,0.7119338505248947,tcp,snmp,ECO,10,9,358,518,12530.592304712161,219,90,100458.89358546048,38759.05297343795,0,1,52.752437893315175,34.710664961563374,8.843428937638656,15.288650343221093,38910,294537588,1604907740,56862,0.21547177908179102,0.012229080088246382,0.015209321007351733,50,56,0,185,5,0,2,2,1,1,0,0,1,2,1,0,0,Normal
836,0.07453973306541588,tcp,http,CON,6,11,2013,240,2276.1271524824315,154,248,43930.359383861396,94629.58362228837,0,0,1.2265636626939023,94.53001738201468,6.456094924157259,8.550590376846086,40709,29732965,1123832507,27347,0.040454044288263775,0.017423383938881473,0.00256679636440915,360,50,4,213,2,0,1,4,1,1,0,0,1,3,1,0,0,Normal
433,0.4275207861130941,udp,-,CON,9,7,961,206,18100.447006405717,177,200,34500.887894344,113546.6924817753,1,0,184.7019892117929,116.38722163739573,4.312239240538552,3.9522602275816574,16547,279889172,470708413,60249,0.015865948249015525,0.009282547796343058,0.060048728965017645,115,71,1,187,4,0,1,1,1,1,0,0,1,2,1,0,0,Normal
5118,0.09382940430156396,udp,http,PAR,4,4,848,443,10882.504687314542,102,126,108241.07591039623,94839.99493942429,0,0,79.86813084169715,177.34944093376026,21.67038946492639,3.8811299375590114,32735,1878823007,75512185,45260,0.06274769560978459,0.010997982838137544,0.048053911649606845,286,125,1,183,2,0,3,1,1,1,0,0,1,3,1,0,0,Normal
1174,2.042388907529595,tcp,snmp,CON,12,5,179,2071,23541.46694690223,59,142,116689.91668104047,74132.88198824074,0,2,66.33697619390254,104.29630412048105,11.847639984277567,13.068223990739803,58281,1501216202,238383968,10862,0.09885853615409199,0.04849111570396262,0.11676433390134702,50,413,1,211,1,0,2,1,1,1,0,0,2,1,1,0,0,Normal
5482,1.099995905468197,udp,-,URN,8,9,272,276,9763.015093573464,76,187,46768.57727339004,92463.54175421968,2,0,449.3127722322271,250.05585917981446,19.728666935499255,14.780335333481325,52434,1935156332,1377285687,53239,0.05880495925120386,0.039446469932980954,0.043604684235908,60,50,2,177,1,0,1,3,1,1,0,0,0,2,2,0,0,Normal
4657,0.37120991766048483,arp,dns,CON,8,6,1553,320,14530.455340461085,50,206,71999.04968863171,90536.09183657102,1,0,11.371519695232628,31.880872611567426,8.746048921565908,0.4481620146475973,34500,456597698,492755313,39691,0.0033213510984758964,0.04015255480416016,0.04167425305345328,249,96,1,211,1,0,1,3,1,1,0,0,0,2,3,0,0,Normal
7220,0.6198178533849728,tcp,ftp,FIN,19,4,407,1004,80513.27715020842,118,106,407577.54519177077,81155.11450565254,4,1,49.450618899571275,5.783706849612555,10.229884166628837,12.037409289308833,49780,332633076,1014390208,41778,0.019210969464448214,0.03900285865852297,0.11486338215313548,50,223,0,850,7,0,7,8,7,6,0,0,2,5,7,0,1,Generic
7912,3.4508875794897578,tcp,-,INT,22,9,306,256,38907.248006425,83,32,328372.7165440402,42149.47259388369,1,1,17.831994047319647,15.705857730538716,53.937717284454365,5.715330018193055,45569,1753587002,1129996507,14035,0.08419993775305826,0.005199534721037103,0.25650517080191015,50,50,3,806,7,0,8,11,7,4,0,2,0,3,5,0,1,Exploits
10761,0.21568035127121782,tcp,dns,INT,30,12,1075,1308,1000.0,213,42,107798.44001773086,446165.5514068982,2,1,36.45109614950256,63.22940403634098,18.44978463444729,15.20716269839051,36085,1378243198,238463101,10678,0.4654421316354335,0.09412179269237214,0.07090440392167735,110,160,2,796,11,0,10,5,5,2,0,2,1,7,8,0,1,Fuzzers
11738,2.136890249803303,tcp,pop3,CON,25,7,100,552,72664.1282644809,165,209,35471.94204647429,500.0,1,1,7.431840107168801,86.12908814607113,6.202043335133898,6.618381740220669,22163,1455885088,1888233638,46811,0.11510146105571595,0.11172331452287178,0.11748121016678073,50,53,0,784,10,0,8,9,9,6,0,0,2,6,9,0,1,DoS
5750,0.7521899461780874,udp,ftp,CON,4,5,157,1547,29495.145982440983,127,183,152955.98376382454,69213.1790648254,1,0,213.1767411733074,30.310734178862614,9.206104997733725,9.024200623771524,56996,1417572432,1515307651,52447,0.012933976203243042,0.011416077817255739,0.008615090173973935,50,285,0,215,2,0,2,3,1,2,0,0,0,2,1,0,0,Normal
9264,1.648391877213642,tcp,dns,FIN,25,9,3045,6352,19256.932208708604,32,129,73160.06758423577,96624.77505417317,2,1,19.15029836442215,16.70063734932433,21.30930921117199,4.1139308649940105,31959,1360826983,1201265811,40567,0.4149447846947536,0.01375081269414173,0.16198565192677655,110,682,1,767,10,0,7,5,7,5,0,1,2,5,8,0,1,Backdoor
5160,0.9386088415411594,tcp,irc,CON,7,7,382,742,18652.618023868105,126,62,112854.10752301385,92106.99388961415,0,0,34.411244243248476,61.58097844617974,9.554801065024852,1.2842166921355886,49186,1033024285,1909271041,49826,0.028150686695305606,0.047131419788874224,0.008742637362937941,56,235,0,215,2,0,1,3,1,3,0,0,0,2,6,0,0,Normal
3408,0.3565993641237132,udp,ssh,REQ,9,4,100,230,18850.430576841205,70,180,145260.1570394397,500.0,0,1,50.71122996018822,110.98469792149471,4.200036085457764,19.78300640636769,51893,1822944057,449728856,28221,0.29962747728541916,0.0063524656127699475,0.03034429326740431,50,74,0,200,1,0,2,1,1,1,0,0,1,2,4,0,0,Normal
2730,0.24801049559980723,igmp,http,CLO,9,6,1273,264,10.0,49,117,33295.27218124479,99517.87176174762,0,0,96.6010933185203,110.2140560124429,2.3075498581076683,5.973089697076999,40892,76174980,1039135128,9978,0.01253360213173578,4.243744232920809e-05,0.006777953479381974,190,50,1,201,5,0,2,1,4,2,0,0,1,2,1,0,0,Normal
11879,0.06359459481924118,udp,pop3,CON,24,7,1821,878,17740.246142949112,135,243,224483.40379236193,48591.34172380225,0,1,17.119941949294834,3.867991882049996,20.33147683590216,1.404060808129976,13941,637341863,1011243408,24748,0.1888478263836868,0.01948704987207665,0.14747278560216862,62,103,0,792,11,0,6,3,7,3,1,0,0,6,8,0,1,Worms
434,1.7237840480019484,tcp,http,CON,9,8,418,447,33608.930755988105,113,105,22425.129252123967,27995.789129151155,2,0,111.26852616997367,376.4732483402395,0.2368935451178914,19.79157732243462,27753,1847149404,294282041,60174,0.04320161810586762,0.02068469521504398,0.05958354923854426,51,50,0,201,1,0,3,6,2,2,0,0,1,1,1,0,0,Normal
11883,0.548046991290429,icmp,ssh,INT,15,6,850,1792,21189.618529524676,66,142,38888.92750160865,324911.88933482516,2,0,13.713612334274675,15.29913571771884,17.916805482497583,4.67944022980383,21118,1257588020,406586935,46217,0.04809378620130866,0.03313059314025971,0.10863363456821176,50,346,3,809,9,0,5,6,5,7,0,0,2,3,6,0,1,Exploits
9096,0.1464323236014708,arp,ftp-data,CLO,39,10,610,274,30079.940712233598,231,30,251134.7620885655,61838.94179184284,5,4,2.0412915693344806,8.45964843562359,3.245936356870975,13.648438531904084,63038,1791320336,1960633642,11855,0.20359927724109986,0.08275072320484168,0.07224964889643143,64,50,1,763,9,0,8,7,7,5,0,1,1,5,8,0,1,Backdoor
10900,0.8417099899180555,udp,-,PAR,22,7,100,1863,29489.494224374554,73,210,358046.28545142384,234633.0824484589,3,0,46.72768480684688,45.3191087382812,3.894034567075395,3.752070287883782,60033,115370500,1730634650,30245,0.32509824792857933,0.020733554719127835,0.027275752920468646,50,294,2,824,7,0,10,5,4,8,0,0,1,5,5,0,1,Shellcode
7029,1.4757944283042848,icmp,dhcp,INT,24,9,1713,1495,64441.233059811435,234,187,1000.0,159646.43036046167,2,1,42.72133711089063,8.096112400425366,44.19176340798002,67.84991984379624,47978,180006388,638405889,43721,0.14774195940923582,0.0999494498968508,0.13046698966912917,66,244,2,776,8,0,8,6,6,6,0,0,1,4,7,0,1,Worms
7355,1.9131562121164603,tcp,-,URN,15,14,3106,1278,66308.1282983741,204,34,360599.551049368,500.0,2,1,51.58531813640149,41.8035527742342,26.029032989828668,6.403480021015209,9618,209587329,1462816690,59462,0.11801520593304993,0.11282586080944418,0.18439432801571987,207,50,2,795,9,0,6,5,4,4,0,2,1,8,6,0,1,Generic
7913,1.8992226597745183,ospf,radius,INT,19,8,21971,289,59968.24550400287,254,83,40332.90784056095,182465.79732990716,2,4,27.707565045385095,29.691352103711818,7.785654037924658,8.214783454497582,49999,20391191,1805608861,23095,0.08208599740515116,0.22231040969258026,0.08876608980238725,1153,50,2,810,7,0,6,6,2,7,0,1,2,2,6,1,1,DoS
9597,0.0933391143140278,tcp,dns,ECO,20,10,2953,8511,47778.54449190906,84,74,93305.10921973379,500.0,1,2,2.5279001138315733,4.655847242731045,2.0024512900336147,26.290679005766442,20016,1464832262,455344512,64471,0.38570790021404683,0.004055670443821053,0.06763857627344998,179,828,3,834,10,0,4,9,6,5,0,1,5,4,9,0,1,Backdoor
4003,1.07997773785282,tcp,-,CON,8,3,161,468,23044.964631060437,72,71,168789.13803281347,47146.47004638985,1,0,29.371977304468817,22.972348972424797,7.275901105513018,1.6045441836658798,34455,543840723,546414156,18842,0.08924647470714187,0.0008855081461649543,0.02076312064151901,90,176,0,200,3,0,2,3,1,1,0,0,1,1,2,0,0,Normal
7729,2.140287126321656,igmp,ssl,CON,30,11,1163,1506,46743.105872294764,161,225,295589.2911229801,196834.7344749975,0,3,7.509147691931988,137.502573676952,52.169527262248266,47.324762090944546,2213,1943111628,1047933822,50186,0.10513567231032572,0.012440462262126136,0.018041331947299667,50,83,1,753,6,0,7,9,6,7,0,1,2,7,9,0,1,Backdoor
1333,0.7976706371949964,tcp,dns,FIN,6,8,370,62,36938.16235978097,246,132,226943.51832932746,91198.16123643622,2,0,142.88371249914397,54.41257017347914,9.105411625195421,9.239538511359907,14670,1305014850,1771341933,12152,0.005104321386240648,0.013069472919750412,0.019838413252112407,104,50,0,183,4,0,1,1,1,2,0,0,3,1,2,0,0,Normal
7592,2.8692575230801456,udp,irc,INT,16,13,52432,237,64819.2043853262,43,179,260764.07836479985,312381.8792695688,1,1,45.311057850353116,7.447002073443961,29.423220698796637,31.349301748201334,23202,1899531640,1864877982,65254,0.40623348597119247,0.11704213483113232,0.07552923319464186,1500,50,2,828,6,0,5,7,6,4,0,1,5,6,3,0,1,Generic
6111,0.3946989880329829,tcp,dhcp,RST,16,11,2175,2774,57953.34502201935,111,173,314241.40909320663,43166.87950127912,5,0,72.344968255712,86.61892716961412,49.513778292449736,69.96410307503882,31145,1122396992,1477416998,3398,0.08571342714457944,0.088987870649308,0.07702266767543607,64,330,3,801,9,0,8,6,5,7,0,0,2,5,8,0,1,Shellcode
5303,0.27659878971175716,udp,http,RST,3,9,382,150,27886.462262630055,135,204,82846.63827701162,67114.69658420338,0,0,0.8350109274841064,166.72999881147956,0.07605912227282369,9.795277017968768,11551,157564926,235278456,10579,0.01630406189333704,0.029870384697165395,0.03867250635620953,171,50,0,209,5,0,1,3,1,1,0,0,2,2,2,0,0,Normal
1444,0.21765494871767366,tcp,http,FIN,5,4,100,895,31604.376781724684,168,192,87341.53986407681,65903.71963054792,2,0,31.03404451657366,4.258756765496619,0.08640716324034182,39.74786184022001,51369,778368933,149258132,49742,0.08802651177864157,0.008639835402989727,0.06624265102681733,70,213,0,203,3,0,1,1,1,3,0,0,3,2,2,0,0,Normal
6769,1.3647587897559,udp,ftp-data,-,20,12,4615,3401,27361.84870491217,152,202,1000.0,166220.04307502997,2,3,0.5320588960074681,10.40388538790875,0.6693673895223329,13.395844873567725,36110,659936666,877285583,41786,0.18348508793077978,0.01686072280180046,0.07863267601957406,282,232,3,780,8,0,6,8,8,9,0,0,1,4,5,0,1,Shellcode
4996,1.0912238872681097,tcp,http,FIN,7,4,3584,548,21402.259582303785,44,62,33166.762180341786,72685.78506185765,1,0,63.897555326872244,7.439004500470108,7.811787913764281,0.111396370322634,31486,1748525442,1843428105,49088,0.0033055471268289755,0.02187375401566605,0.0001817287768393889,502,114,1,178,3,0,2,1,1,1,0,0,3,2,3,0,0,Normal
4311,0.07905887850228804,tcp,http,CON,10,7,209,493,7047.524311455136,203,40,152185.98410730524,111677.13752551963,1,0,83.68829835090081,104.00174995480526,1.410451662823509,21.756992012094482,40393,1235637136,1856143139,32,0.005263644422436418,0.001481515911435948,0.003086221194510165,50,51,1,212,5,0,3,2,1,1,0,0,2,6,5,0,0,Normal
4900,0.08080974114341198,tcp,ssh,no,10,5,2126,541,2398.5025532805084,45,74,130718.1355442181,55238.11915024153,2,0,4.90009374763518,62.89703479376705,12.290354103156982,8.640271476966548,65206,1480344303,914589961,64551,0.07975947635136894,0.06802918172646252,0.004839479928060991,224,174,1,219,2,0,2,3,1,2,0,0,0,4,1,0,1,Generic
11474,0.5574760242636354,tcp,dhcp,REQ,16,7,2197,383,36990.729739250455,174,65,1000.0,216783.34746301192,1,1,50.711809855403395,0.7991614781901001,15.67472795286913,5.617548667814808,51163,1772047464,1395768940,26775,0.5017415810286998,0.12183616661956498,0.2157957840784735,157,50,2,808,6,0,5,10,5,6,0,1,0,4,7,0,1,Worms
6504,0.147980140335651,tcp,irc,REQ,20,12,111875,1023,23403.021334797144,211,78,279637.09257100994,249693.4591945448,1,0,44.084462046223614,18.782300275733306,11.698661394865765,4.420655671479181,16739,786036540,1856508749,46617,0.020933739750751454,0.014550168595137197,0.11356073827127032,1500,111,3,751,8,0,4,8,2,5,0,0,1,2,7,0,1,Shellcode
10384,1.9416415407380598,udp,smtp,INT,20,11,3482,593,76106.95070032762,229,228,249674.33256286653,87376.51518878453,2,0,6.626694498124645,37.005829197520264,8.308462834395169,22.64878435905129,4314,507451673,1804414939,9762,0.1637911958462,0.038782648682043674,0.02070302882303557,147,105,2,816,8,0,10,7,6,6,0,1,1,3,7,0,1,Fuzzers
2570,1.2243253390416848,tcp,http,CON,9,9,2094,599,8136.484600933543,57,108,163518.33433324588,68398.64450897442,2,0,163.4535563406594,36.40070613557486,10.363367404342728,7.419121519364692,17262,835554533,756724839,56720,0.10288576989408915,0.01592620670071589,0.00722582488669838,281,79,1,222,3,0,4,2,1,1,0,0,0,5,1,0,0,Normal
10546,0.6186788822094985,tcp,ftp,INT,19,16,1057,2371,22191.48026292835,167,100,275970.5237824249,206207.37093172158,3,0,97.63507248874502,16.311114587886053,52.72206753111278,58.94830786220381,62355,613136342,843639402,45243,0.0048978281896355485,0.09961007282760904,0.1130349024234745,50,254,2,791,12,0,3,6,8,4,0,0,3,4,7,0,1,DoS
4278,0.9783311971621083,tcp,ssl,ACC,10,6,2042,1203,17105.80951245193,85,247,191015.52245579954,44047.487754957074,1,0,10.207492882112502,40.21908938324019,0.9052765023131033,0.5483300546341665,31346,322355775,1756241217,16453,0.0327238031588004,0.028820760505356625,0.011102393465777943,228,168,2,188,5,0,3,3,1,1,0,0,2,2,3,0,0,Normal
3667,0.6104611857727991,tcp,http,CON,10,8,2218,369,26292.137606077304,82,95,102477.52297941482,128284.43775653643,0,0,26.491391271680893,133.19841339911187,8.390864931334846,11.995173959634535,23186,348860546,32935079,1069,0.003611402709858328,0.048252076702441776,0.08017159897612694,163,61,0,211,1,0,5,2,2,2,0,0,0,1,1,0,0,Normal
5787,1.3937868080267182,tcp,http,CON,10,8,513,3823,19492.647293541533,119,217,105977.01766497188,36973.76837401297,0,0,84.74195376719852,50.86235598100592,5.762417947918209,5.659668109745843,38672,214090317,429056603,18968,0.004056953278552617,0.0028812878296329753,0.04778137400889147,50,561,1,183,3,0,2,2,1,1,0,0,2,1,1,0,0,Normal
2447,0.2830047630438752,udp,-,REQ,6,5,4847,203,20197.495831603177,136,198,47686.058172032426,77165.09886825766,0,1,23.4741007008788,26.781417114728594,6.570590729526671,4.762934347225673,16608,235809572,1376065949,2232,0.0441268907814602,0.0135798561030586,0.009593624794768002,737,53,1,235,1,0,1,1,1,1,0,0,0,1,1,0,0,Normal
4985,0.1814105336588414,tcp,http,PAR,9,6,526,397,11524.402956889468,124,120,163253.2801463488,114938.47409616705,0,0,65.84636295130215,149.14672494245056,8.897110163487339,3.416502624447317,40553,1540788007,397603755,26157,0.07714933557948712,0.03715483402169062,0.0073263546247258745,110,50,0,206,2,0,3,1,1,1,0,0,0,3,2,0,0,Normal
3658,0.05584008988069522,tcp,pop3,ACC,7,7,739,417,11546.512043087758,149,222,127835.351624976,41424.542193966205,0,0,20.684552306849774,108.5319939728989,17.434641302474457,0.8369675613988089,53564,1278049764,1949948728,60961,0.008371728397059028,0.03037865609538166,0.009755228632158455,144,107,0,198,2,0,1,1,2,1,0,0,2,2,2,0,0,Normal
9684,1.5335128675056444,tcp,pop3,RST,22,9,26133,619,29863.396266398355,153,45,96954.69238116094,152961.59948210313,0,2,71.98273128770768,40.90130843628163,0.2979800493939142,23.835194606466604,20351,695905465,1088875356,30443,0.9402115011364064,0.14518148505812,0.2198180818587392,1186,50,3,764,12,0,4,9,6,2,0,0,0,4,5,0,1,Analysis
3173,0.6733652802248731,tcp,http,REQ,12,6,371,96,13405.11143034889,62,189,154550.3037189803,7921.803216413609,2,2,80.12315584049716,121.28714876047692,14.672929189771446,19.31635964673267,47287,1622982164,562582762,63148,0.05035582083199454,0.03351829064392493,0.013839999459471824,50,50,0,223,4,0,1,3,2,2,0,0,0,3,3,0,0,Normal
1224,0.1100686654021571,icmp,http,INT,9,6,763,260,22233.441242289184,254,91,160743.55864491547,86798.08571859362,2,1,6.910780385293659,72.19958990328435,3.18267869781174,5.5707218339850435,11067,1688820161,699063240,21094,0.07371660415008355,0.017557572485351506,0.017543577476925896,130,50,0,210,1,0,2,4,1,1,1,0,0,1,1,0,0,Normal
5548,0.9310608180523474,tcp,http,CLO,7,6,246,275,26808.536040649255,64,131,62902.663444531514,500.0,0,0,103.41746069632157,20.508730055709933,2.3200516189370357,15.502806933732192,39222,1767623552,1660571521,21788,0.15025785909011613,0.004968298367601143,0.015262940236345382,57,69,1,184,4,0,1,1,1,1,0,0,1,2,2,0,0,Normal
8486,0.1661576360097765,udp,snmp,REQ,17,15,4175,1148,15358.209587407055,112,88,183331.01100509398,433600.104988751,1,3,63.192659843635724,157.11362016829943,2.0031531414209676,25.927417712887706,58991,1751157131,858181358,55244,0.0031071827492351344,0.09160516230694171,0.03530832375510753,266,54,1,837,5,0,11,5,4,7,0,0,4,5,5,0,1,Generic
545,0.8839034240046643,tcp,http,URN,10,7,634,118,5389.817516867457,236,234,85944.12870047735,500.0,2,0,0.9921830817783036,63.809624554682316,4.295404862711342,2.7205297255645458,10996,1981176287,1449217561,53959,0.026519102341508574,0.019251555613576627,0.005370526925125286,61,50,0,197,1,0,1,1,1,1,0,0,0,1,1,0,0,Normal
1205,0.18296060633029654,tcp,ssl,FIN,4,5,639,1084,6082.856536554313,160,26,67883.65527879397,28570.082401049985,1,1,67.11198778533085,127.26689577518601,1.6334256743310107,3.784156781812828,11119,635975785,942497139,35999,0.0417106648716741,0.007839428435956959,0.008132745041453322,124,247,0,196,1,0,3,2,2,2,0,0,2,4,4,0,0,Normal
5285,0.12055232730575026,tcp,dns,CON,12,4,439,248,25469.59024432193,227,216,113178.49338957533,142127.4684532092,0,0,132.66594241018447,6.833851027816737,2.9274981183814246,2.494342457646075,39808,1307757765,496782733,57308,0.028988751664841612,0.0635135773903599,0.002065924859571605,50,50,1,205,2,0,2,3,1,1,0,0,0,6,2,0,0,Normal
6072,0.20292504062900704,udp,irc,CLO,19,9,290,606,8729.172586020577,45,254,227747.6717916657,156708.63194698133,1,1,79.19919167424148,2.0886441370134365,5.6732828786775205,26.05590749575112,14471,1729329541,999935968,26611,0.06997028827760308,0.07042723931676469,0.06690291553655492,50,50,2,813,8,0,13,6,4,2,1,2,2,4,5,0,1,Exploits
10918,0.5265309330771489,tcp,ssh,INT,30,11,3460,1957,76438.25972252573,124,198,255646.48549476746,127796.54885219566,2,2,2.9197420095255184,40.956904612742946,32.19446578892966,23.661836421568076,8078,29054481,408756878,19452,0.41048298767033525,0.1651212957696986,0.047278721794714935,141,194,2,798,10,0,9,8,7,5,1,0,4,5,10,1,1,Shellcode
2638,0.2762554648678906,udp,http,ACC,10,8,2783,467,16557.415857548545,172,178,159056.46019526775,64438.16755752638,0,1,61.04581905320874,19.295563605384043,20.272664213061056,2.7183598406437395,25272,1607448031,1113318221,4595,0.038193585196974966,0.055735689943068,0.0024788870014401574,300,92,2,198,1,0,1,1,4,1,0,0,0,2,3,0,0,Normal
11616,0.09331358066786936,tcp,snmp,RST,20,18,874,357,51710.19153884368,76,133,531364.3788259963,265644.2569674526,1,1,28.96874520514928,8.979406461707955,42.25996243598771,11.939880096186014,4148,270614317,392576288,41619,0.0698316371751951,0.031115138641528515,0.017572886255604665,88,50,0,806,8,0,6,7,3,1,0,0,1,6,5,0,1,Reconnaissance
5283,0.9251264956147458,udp,-,INT,5,12,327,1156,33001.96248807285,196,130,98439.16590952776,500.0,0,1,4.162564944628845,80.19312160919527,6.308867385922516,9.237581376836665,22315,1476988040,1978035800,3753,0.000716926561417866,0.051395932151339474,0.0259373191778884,112,86,0,225,1,0,1,2,2,1,0,0,3,1,4,0,0,Normal
9980,4.437179944802241,ospf,irc,no,20,10,178,311,68500.06430452893,160,65,273762.2984589969,228471.4798421422,2,0,34.35716069509894,69.74056899712163,0.583063009052009,5.083624897938128,57504,1580698780,714032857,8714,0.05384403290239275,0.042476640039500455,0.13338093073331708,50,50,3,778,15,0,10,7,2,2,0,1,2,3,4,0,1,Generic
10585,3.139946796531355,tcp,ftp,REQ,21,8,2048,1578,63189.126133101294,124,252,113412.84942053576,82792.71847926588,4,1,82.0367877815324,30.490099381262965,22.44182862749899,13.510090154891786,63378,1760115938,1059859810,24916,0.1781049601164213,0.07388069350968762,0.02548608145082769,182,276,2,742,6,0,5,8,8,6,0,0,1,7,3,0,1,Exploits
10456,2.7316799528845355,udp,irc,-,23,12,2126,206,65360.10855646126,199,206,268801.3772298419,165359.28577140224,1,1,23.564179597114755,50.970104793254016,14.795254543412458,42.835221579729286,59454,1234588532,774477756,37970,0.1975274025880987,0.02680239529253106,0.10472838518751498,94,50,0,765,7,0,9,6,5,9,0,0,2,5,6,0,1,DoS
878,0.07066867131076839,tcp,http,CON,9,11,100,170,10142.256367394077,63,136,113774.04792609965,15323.557341602333,0,1,173.59006389876708,54.14416849651279,0.552974274664376,9.669917833254539,9762,577972017,1801709239,7330,0.006977882964689603,0.03288854385762931,0.005978836591779075,150,50,3,209,1,0,3,2,1,2,0,0,1,3,1,0,0,Normal
9734,3.151756376359412,tcp,pop3,INT,26,14,453,50,1205.3323705231887,56,104,164206.40179180916,187411.0008660279,1,2,69.04210257284923,70.48037241126057,12.615696103424023,47.943046544290524,6162,482202118,129169457,19530,0.01925100253112835,0.13863512126102012,0.01709861253707887,50,50,2,714,10,0,6,8,7,6,0,0,4,7,5,0,1,Worms
197,1.1475602615953757,tcp,-,RST,7,5,1715,267,4362.361921700316,107,90,132685.63735638832,53377.044488876694,3,1,55.13211769354219,73.96154473009624,8.81385180748513,34.435502457744306,635,1347753645,1154588814,41579,0.00029075287502973224,0.026640682322876398,0.00033430370446318694,201,87,1,210,1,0,1,1,1,1,0,0,0,2,1,0,0,Normal
11692,1.4898429722489337,icmp,-,ACC,29,10,1023,687,38771.92709804019,77,146,343824.7178690746,298811.36996614805,0,0,59.5141781289667,0.16714595742989782,8.084802918069096,40.48594503027367,62962,875933258,300609846,37204,0.005003417453907452,0.009378688589785009,0.013580848840028269,155,50,1,786,5,0,7,9,7,2,1,1,0,6,8,0,1,Reconnaissance
3384,1.549897880758361,tcp,http,CLO,6,4,1857,68,34202.64169875062,174,216,86145.8297536193,97626.20864117319,0,0,170.26024104451565,58.21074214740569,1.595135557999758,31.72068519515151,7870,1739126094,157148158,63255,0.028499301819958984,0.008184226539529337,0.01628072911116987,306,50,0,204,3,0,4,2,4,1,0,0,1,1,2,0,1,Generic
