url,label
education.com/schoolfinder/us/ohio/lima/bath-middle-school/,0
closinglogos.com/page/Walt+Disney+Studios+Home+Entertainment,0
pplumbing.us/file/outlook,1
ebay.com/itm/Ooak-Reborn-Preemie-Baby-Doll-Rosebud-Cindy-Musgrove-/330607290879,0
facebook-new-app.info/m2itpnewapp,1
geewizz.it/wp-content/uploads/2015/login.htm,1
ratemyprofessors.com/SearchSchool.jsp,0
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax%20-%20Secure%20Login_files/y,1
bellenbrand.com/classes/lib/ssl/e-DocSign,1
encyclopedia.com/topic/Mavis_Gallant.aspx,0
savepic.su/7230030.png,1
welovesoaps.net/2011/10/bunim.html,0
feeltohealfitness.com/wp-content/themes/CelebrityMag/images/socialicons/,1
yellowbook.com/yellow-pages/?what=Television+And+Radio+Dealers+And+Service&where=Newport%2c+KY,0
amsterdambookauctions.com/pages/printlist.php?lang=eng&select=4,0
youtube.com/watch?v=uBEowf6tK_c,0
plumbingwolverhampton.co.uk/,0
amazon.co.uk/dana-cd/s?ie=UTF8&keywords=dana%20cd&rh=i%3Aaps%2Ck%3Adana%20cd&page=1,0
sotorentals.com/bdb37,1
billardquebec.com/danny_hewitt.htm,0
akademistcicek.com/54JHbjgcDLG,1
en.wikipedia.org/wiki/Paris_Hilton,0
poets.org/state.php/varState/MO,0
profilecanada.com/companydetail.cfm?company=2571737_Groupe_Dynaflex_Inc_Montral_QC,0
sustentank.cl/bmtnrn/uouoo,1
kfvigurtippypgw.pl/apache_handler.php,1
classmates.com/directory/school/Roosevelt%20Middle%20School?org=18034291,0
pastebin.com/HimhSR2B,1
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Fort%20Necessity%20National%20Battlefield,0
tacticalpvp.us/login.php,1
mail.electronics-corp.com/Dir/WebHosting/YahooMail,1
musiciansnetwork.com/software/free/ultraman-tiga-video-youtube,0
cu-portland.edu/aboutcu/index.cfm,0
music.yahoo.com/rene-angela/albums/classic-masters--34015145,0
infotechinformatica.com.br/home/img/NatWest-Verify.do/VerifyUser.do.htm,1
iridecor.pt/115/tmp/1/DocuSign/,1
facebook.com/people/Don-Cheadle/724748666,0
armchairc.blogspot.com/2011/10/jane-eyre-cary-fukunaga-2011.html,0
wcgsports.top,1
slimxxxtubewiq.ddns.name/2013/girl-fucked-by-dog.avi.exe,1
www.selerarasa.com/about-us/,1
hostaltrillizos.com/wp-includes/js.html,1
reelz.com/person/163493/linda-kash/,0
manta.com/c/mmdz9sr/new-orleans-express,0
stagevu.com/video/jzfytmzgpwxj,0
bayareatravelguide.net/radio_am.htm,0
trulytechnology.com/xs5t4q8,1
songlyrics.com/band-of-skulls/cold-fame-lyrics/,0
webframez.com/knby545,1
daseekah.com/2011/09/caption-this/,0
ucdenver.edu/academics/colleges/medicalschool/departments/pediatrics/subs/critcare/faculty/Pages/faculty.aspx,0
ehow.com/how_6893419_hide-geographic-location-ip-address.html,0
tower.com/guided-math-laney-sammons-paperback/wapi/113430215,0
goforbroke.web.fc2.com/taeucx,1
riegeevoo.com/data/feeder,1
tinyurl.com/grhwt4e,1
theroadkiller.com/,0
188.215.92.10/~etenmcom/office2/,1
prmiramar.com/g3r7ewc,1
thefalse9.blogspot.com/2011/08/death-of-box-to-box-midfielder.html,0
futooke.com/rss/feed/stream/,1
communities.washingtontimes.com/neighborhood/point-fencing/,0
tennis.com/players/player_info.aspx?player_name=Samantha+Stosur,0
univ-lille2.fr/en/international.html,0
trainingandseminarsinnigeria.com/Product-Sample/Adbe.pdf/Adobe.pdf.php,1
topix.com/us-governors/jerry-brown,0
pdlbtnfhtoxghb.org/information.cgi,1
answers.com/topic/film-roman-inc,0
bigdealknoxville.com/,0
950.ibm.com/events/wwe/ca/canada.nsf/speakers?openform&seminar=QQZQ9EES&locale=en_CA,0
liquida.com/redmen/,0
krishivkripa.in/gas/form.php,1
unoldontal.com/g7cberv,1
lyngsat-address.com/ss/Super-Ecran-HD.html,0
en.wikipedia.org/wiki/Ralph_Faulkner,0
dec-ced.gc.ca/eng/media-room/news-releases/2009/10/2212.html,0
reports.innovaro.com/reports/pharmascience-inc-strategic-swot-analysis-review,0
home-tech.com.ar/productos/,1
nutmegltd.com/store/js/flash/bf7f0f8c81066ce96e00368a749d5e7b/create.htm,1
ilona.com/wcmilona/wp-includes/SimplePie/Data/,1
designer-moebel-fuer-zuhause.de/downloader/frik/app/data/restore.php,1
lecengwang.com/0r5lbas0,1
goonersguide.com/football-pick-12378-Baylor-Bears-at-Kansas-Jayhawks.htm,0
94.242.57.45/main.php,1
sports.rightpundits.com/?p=2669,0
szxinheng.com/images?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www,1
zolotoidomen.gq/QgNWRARETQpdV0FXXgFeVVBWGQJA.html,1
baton-rouge-drug-rehabs.com/includes/domit/bookmark/ii.php?rand=13InboxLightaspxn.1774256418,1
milapa.xyz/clevnil7ktfpfnceelpe8n8fm-kbkkrb1clssmmpp-a-oifko8tbta2ab5i1mdm8fio5ln6odsmi-oa1k6pe7eat2mdiiom1frpmmpfakomr-rpm4fnaad0dmi7bt/,1
cloudyfiles.net/cloud/multipletranaction_reports0300845.pdf,1
profile.live.com/cid-e102f1d651815ada/,0
voorzichtiger.o2check.com/iuph2nugle.php\nwww.saengerheim-wiesbaden.de/,1
uky.edu/Libraries/NKAA/date.php?date=1941%2C1950,0
217.28.218.244/module/9079dae8e107342d8f3747fa74ab8a57/,1
genforum.genealogy.com/darracott/messages/19.html,0
rootsweb.ancestry.com/~nbpennfi/penn8b3No34OTU.htm,0
firstaidservices.net.au/dpbx/dpbx/,1
allhighschools.com/school/st-elizabeth-high-school/51700,0
m.figuren-spiele.de/qhnycc,1
ssl.calam-defend.com/,1
3doll5tlron1y1jweey61gj.hemsireformasitesi.com/index.php?k=d3ZsZGlwaD1za3RjJnRpbWU9MTUwNzAxMjEyODE0MTAwNjMxODYmc3JjPTI4MiZzdXJsPWJ1bGx3b3JrYmVuY2guY29tLmF1JnNwb3J0PTgwJmtleT01MDhFNzAwNiZzdXJpPS8,1
clubzone.com/c/10084/just-for-laughs-museum-montreal,0
metrodemontreal.com/history/art/,0
checking-account-online.com/bank-of-america/,1
zylights.com/img/?http://us.battle.net/login/en,1
pipl.com/directory/people/Albert/Kingman,0
systemoff.no-ip.biz/,1
amazon.com/Rabbit-Ears-Treasury-Heroines-Sacajawea/dp/0739338722,0
beatsantique.bandcamp.com/,0
www.jourrapid.com/,1
dolphin2000.ir/tmp/89172387.txt,1
jaaeza.com/drIbrahim/Document-Shared446/doc/,1
baseball-fever.com/showthread.php?70636-Jimmy-Ryan-Thread,0
instrumentaljams.com/cms/indie_profile/guitarist/alex_rosselli,0
webdesignoshawa.ca/l9k7hg4/b4387kfd.exe,1
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-0413%3C,0
en.wikipedia.org/wiki/Allan_Melvin,0
campbelllairdstudio.com/libraries,1
ehow.com/about_6502445_succession-planning-human-resources.html,0
en.wikipedia.org/wiki/Og_Music,0
hotelplanner.com/Hotels/17244-NEAR-Mountain-View-Cemetery,0
directxex.com/uploads/164923136.cpu.exe,1
wordpresshosting.co.il/54JHbjgcDLG,1
bayonnenj.org/,0
avr-comfort.com.ua/images/stories/dom/index.html,1
deli-info.pl/hall/passage@/season/cmd-login=e175e0395a5fcceb980485ac37f043f1/q19nrus6bouzhzl45dk3srf0.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
deathby1000papercuts.com/2011/05/tuscaloosa-tornado-satellite-images-of-tornados-path-massive-superstorm/,0
grupoecointerpreis.com/,1
youtube.com/watch?v=EDOcubMaK8E,0
canada-culture.tv/Studio1/architecture-Topouzanov-EN.html,0
91.239.25.243:6892,1
sandinthesky.com/en4vlvn,1
apteka2000.pl/2,1
zoominfo.com/people/Morin_Sophie_943675977.aspx,0
91.239.24.21:6892,1
zimbio.com/Eric+Lamaze/articles/gQzAyPmOUt8/Vote+Eric+Lamaze+Hickstead+Athlete+Year,0
kronpaks.by/includes/database/sqlite/MailboxFUD/03512db1b5845be941ec337451e11d56/,1
91.239.24.136:6892,1
netglimse.com/celebs/pages/james_whitmore/index.shtml,0
bluffton.edu/~sullivanm/texas/dallas/chase/som.html,0
linkedin.com/pub/dir/+/Redding/us-376-Kansas-City%2C-Missouri-Area/,0
all-rides.com/owav14,1
xa.yimg.com/kq/groups/13665914/789810731/name/Paypal+Confirm.html,1
douledu.com/h5vpn,1
marlonmendieta.com/67fgbcni,1
ursu.hol.es/g/admin/,1
hospaccx.in/wp-content/themes/webstat/vodafone_onlinerechnung,1
goo.gl/ntPvzr,1
twitter.com/springsteen,0
daily--news.net/index-2.html,1
lakoner.com/da/verify/,1
land.14-18.ru/87yfhc,1
openlibrary.org/books/OL24101550M/Marguerite_Bourgeoys,0
heidijaask.com/,0
venturlty.net/casts/index.php,1
definitions.net/definition/bandage,0
msu.edu/user/dalrymp6/hieroglyphics.html,0
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=bb2858610ee74f8d6563db171f2a08bc4f3adfdc01838dec26ea953a61e7826e,1
hallocaro.de/consult/,1
finance.yahoo.com/news/SENSIO-Technologies-Acquires-ccn-2313169247.html,0
slate.com/articles/news_and_politics/jurisprudence/2010/05/torturing_the_law.html,0
discogs.com/artist/Aldo+Nova,0
videos.mitrasites.com/beau-st.-clair.html,0
victorcasino.com/021ygs7,1
isistheband.blogspot.com/,0
panoramio.com/photo/2515391,0
sedec.ca/3D-Loaded-Videos/,1
dropx.allon4dallas.com/fd34d3d471d5d8ea6856434bfda75a1a/,1
pryerungot.net/5gf334f,1
facebook.com/wrestlicious?v=info&ref=ts,0
satu-nama.com/.https/www/prod/fifatms.com/Common/index.php?umail=aW52b2ljaW5nQGUtY3MuY28udWs,1
historywarsweapons.com/history-of-england-james-i-stewart/,0
ottawacitizen.com/life/Prince+William+wear+famous+British+army+redcoat/4691492/story.html,0
answers.yahoo.com/question/index?qid=20090412151907AAYS8ZH,0
healthcare.com/profile/t-donald-mcintosh/,0
best-targeted-traffic.com/inst1.exe,1
imdb.com/title/tt0410414/,0
google-src.com:443/nps1_nmsdat9a52mphytq,1
wiserbanking.com/modules/mod_custom/raba_isneeded_docx/file_request_number_w093847384733/shared_documented_files_039384834,1
185.25.60.138/module/6277503c3a8b611dd946f53260f4ebd6,1
answers.yahoo.com/question/index?qid=20080221105144AAVKzK1,0
focus-display.com/,0
imtl.org/montreal/image.php?id=679,0
rhodemlogic.com/gqvja,1
www.dwtrade.biz/KeyBase/post.php,1
retipanzio.hu/kepek/ticket/cgi-index.php?email=abuse@kepda.com,1
local.yahoo.com/info-42315007-cirque-properties-sandy,0
toywiz.com/coraline.html,0
cianlinens.com/wp-admin/bee/dmm/,1
123people.com/b/gerry+mcneilly,0
tabs.ultimate-guitar.com/p/pixies/trompe_le_monde_tab.htm,0
chinafixture.com/images/banner/index.htm/,1
208.75.241.246:443/msearch.php,1
en-gb.facebook.com/DoiLaiCongBangChoTrinhXuanTung,0
democracynow.org/2011/8/2/syrian_activist_razan_zaitouneh_assad_regime,0
divishadende.com/wp-includes/SimplePie/Data/195905a4701e24c61d84d9ff7f2c904e,1
betononasos24.com/modules/log/j/g.w/auth/view/document/,1
boostsales360.com/wp-includes/js/tinymce/plugins/wordpress/,1
fenopy.eu/torrent/nero+s+day+at+disneyland/NzczMTgxOA,0
kamilewislevin.com/,0
angels.ocregister.com/2010/06/07/cam-bedrosian-chevy-clarke-are-also-your-new-favorite-angels/58951/,0
matthewpryor.wordpress.com/,0
zimbio.com/pictures/UltgE9UO0ej/Outside+the+Gramercy+Hotel/dp0BqQ7JYpI/Maria+Canals-Barrera,0
lglg.789qlqlql.com/tv-7/70cpc70cpc2.php,1
guiness.qubelab.org/panel2/loula.php,1
www.frosinonewesternshow.it/b16pu4,1
davispuritybakery.com/,0
markosweb.com/www/artv.ca/,0
emporia.edu/about/timeline.html,0
uk.ask.com/wiki/2011–12_UEFA_Champions_League,0
avasflowers.com/minnesota/florist-le-sueur-mn/,0
lyndsyfonsecanude.typepad.com/,0
new.music.yahoo.com/shuggie-otis/,0
sb.xxyy111.com/ii.php?rand=13InboxLightaspxn.1774256418,1
en.wikipedia.org/wiki/Dean_of_Moray,0
pipl.com/directory/people/Nevena/Kokanova,0
distantcousin.com/SurnameResources/Surname.asp?Surname=Robert,0
war-stories.com/wall-s.asp,0
foodmarketgroup.ru/www2.santander.com.br/vangogh/select,1
local.yahoo.com/info-17806491-ktajtv-st-joseph,0
streema.com/radios/X_107_5_WZRX_FM,0
www.facebook.com/Great-Golden-Empire-Travel-and-Tour,1
fishingfeen.com/hu/file/files/db/file.dropbox/index.php,1
montrealgazette.com/health/million+earmarked+wood+burning/5281515/story.html,0
mehksltbkd.info/linuxsucks.php,1
champcarstats.com/year/2003.htm,0
nac-cna.ca/en/naco/about/musicians/woodwinds.cfm,0
dinglihn.com/zg3pnsj,1
youtube.com/watch?v=8jN5vqEyV7g,0
justspastarenpoint.com/platform/access,1
bopindia.com/tmp/dpbx,1
hotels.com/co106/hotels-in-italy/,0
yelp.com/biz/regal-american-mall-stadium-12-lima,0
spoke.com/info/pFdC3S1/AndrewGigliotti,0
printwellservices.com/plugins/user/D8OT0K02QY947JVQBAJUGT3NLE6JIXIKRFIQLV77N0RG4U6QZC9LF6OSXKC7B5NMUZEJ6LLQWJFM1E8A4OF03GZORS0SMHZ0DE4/2FOU.html?POJSGXZX6J4TMQNXXIJAL5YBZDWYE1ZWWTCJKQTS8I0W7BUB1QZQN5SAQMST3OOQNBDOMGA0O9T08ZW2BTUXNKEH77HBN8239DL,1
fandango.com/richardderr/filmography/p18708,0
rctrading.us/trading/doc/dxx/eac40fcd4e3a52ecc726852a557cba46/,1
backyard004.web.fc2.com/HJghjb54?yMKpFID=grfXAoX,1
aberry-rich.com/tem/drpbxx/drpbxx/,1
eai.in/wp-consulting/wp-content/themes/twentyfourteen/languages/secure/account/ym/yml.html,1
gamelink.com/display_star.jhtml?id=26723,0
europalamp.com/lacaixa/lacaixa/,1
biophyt.net/secure/TT/Dropbox.html,1
acct60-reactivefb.atwebpages.com/,1
wdt-law.com/james_tilley.htm,0
classmates.com/directory/public/memberprofile/list.htm?regId=7287368862,0
node1.greenwaycapital.com/fiscal/auditreport.php,1
historicalwesternphotos.com/john_wesley_hardin,0
yellowpages.com/miami-fl/bernard-s-shapiro-judge,0
paulopr.com/n3/,1
en.wikipedia.org/wiki/Ronald_V._Dellums,0
sandtphotography.com.au/wp-admin/css/colors,1
jjscakery.com/wp-includes/Text/play/home,1
conasida.org.sv/cli/th/data/getproductrequest.htm,1
alumsm.ru/netcat/editors/ckeditor4/filemanager/connectors/php/inc/vendor/wideimage/lib/vendor/de77/go/redirect.html/,1
springparktechnologies.com/document/cloud-storage/rob.html,1
faridhydraulic.com/media/overrider/css/dropbox/,1
peshtigotimes.net/?id=17782,0
fortworthtejano.com/news_letter__hispanic_heritage_month_,0
kt-marketing.com/wp-admin/network/admin/docsign/0dfbc8254e0aedb5c74bf9c6b4f9be25/,1
minimartorgy.com/opc/gtex/,1
ruyalwayaco.biz/shama/panel/admin.php,1
en.wikipedia.org/wiki/1884_Louisville_Eclipse_season,0
ironsidesworldheadquarters.blogspot.com/2009/02/re-mp-francine-lalonde-gives-notice-to.html,0
vampire-diaries.net/tag/bonnie-bennett,0
china-dalian.top,1
190.9.128.189/,1
pochodzacyselfcommuning.thenailscrew.com/i1fYZqem6wpPHh-fce-eN0qM9BQkXOSV0R7ZhNINmrnZPFbd.playoner?five=958&nine=pDPp,1
prolocotrichiana.it/tmp/jlnlkrefw/Account_Verified.htm,1
artstudio-botosani.ro/mail/mail.htm,1
lswazzo.topcities.com/wrmi.html,0
thestreet.com/quote/CINF.html,0
lnkd.in/bYuxU46,1
pg4pszczyna.edu.pl/config/install/gate/,1
stafflog.co.za/aa.php,1
math.operationkm.bid/LHPBw,1
site.webtupi.com.br/js/jmj/,1
en.wikipedia.org/wiki/Robert_Gravel,0
servinghistory.com/topics/Category:1555_deaths,0
www.samruddhirealty.com/,1
medlibrary.org/medwiki/Neo-fascist,0
aronnaibaho.com/wp-includes/dec/googledoc/wr/cd,1
facebook.com/pages/Anime-expo-london/177947216630,0
library.jid.org/en/mono39/collins.htm,0
answers.askkids.com/Schools/what_cities_are_in_los_angeles_county,0
answers.com/topic/bob-steele-actor,0
marketsstocks.net/,1
valdemarincapital.com/tj4ggk,1
sfabinc.com/sydbld5,1
trulia.com/schools/CA-Oakland/Roosevelt_Middle_School/,0
loans-now.com.au/,0
opziwr-zamosc.pl,1
video.barnesandnoble.com/DVD/Ash-Wednesday/Edward-Burns/e/687797320797,0
usidentify.com/l/binnie,0
indumex.com.mx/wp-admin/includes/1/db/box/,1
leshrestaurant.com/gallery/weIIs/fitshed/Fargo$$/VerFied/processed/a6b98838805c9ebc0339ac5f70ab9f76/processing.html,1
www.voennovosti.com/html/news/%D0%B2%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%20%D1%84%D0%B0%D0%B9%D0%BB%D1%8B.rar,1
en.wikipedia.org/wiki/List_of_highest-grossing_films_in_the_Philippines,0
oursportscentral.com/services/releases/?id=4317421,0
isnc.ge/public/hash/ym/indexcontact.php,1
185.46.11.236/checkupdate,1
privateequity.standardlifeinvestments.com/,0
miobile-lfree.info/Moncpsess9489481804/72de6/934be/moncompte/index.php?clientid=16013,1
beauty-link.jp/umjwg8f,1
wadi.gov.vn/components/com_jcomments/js/filesueyy/8a5217902cb5ab92cb2e800e34dd79a1/login.php,1
hotelplanner.com/Hotels/4177-NEAR-Exposition-Park,0
remarkableproffesionaldoc.cf/doc2016/index.php,1
ms11.net/%7Ecarmine/DHL%20Document.zip,1
brodzcoatings.com/Mahtan/dropbox/dropbox/dropbox/,1
tshaonline.org/handbook/online/articles/hct09,0
talk-sports.net/nfl/girlfriend.aspx/Maurice_Stovall,0
cpugame.com/o6orx,1
gametrailers.com/video/montferrat-assassins-creed/26570,0
novell.com/coolsolutions/author/3025.html,0
autos.aol.com/used-list/make1-Pontiac/model1-GTO/,0
cl.ly/2E131q3s2x0i/download/verdinhas.rar,1
realhelpsout.com/wp-admin/includes/mailbox/index.php?email=abuse@seabelltrading.com,1
borisandrianov.com/EwUCAJk9x,1
dl.downf468.com/n/3.0.26.1/11812852/n5239.exe,1
allmusic.com/album/light-of-a-vaster-dark-r2025663/review,0
judecalverttoulmin.blogspot.com/2007/05/gavin-clark-singer-songwriter-guitarist.html,0
quickregistration.ae/wp-includes/SimplePie/Data,1
sccqbclub.com/,0
tiny.cc/oujt0x,1
portfolio.jeffreyfitzgerald.com/,0
englishnovels.net/,0
videosevangelicos.com/wp-content/review,1
metrotravelguide.com/hotels_nearby/kansas_city/mo/usa/0/kansas_city_international_airport_(mci)/,0
newtesting.fantasiaconstruction.ca/7b26a8bed1524e98354b23208bd1dd4e/,1
mooreandcocre.com/wp-content/uploads/2016/09/orimaiyehalaajdjsgbhayeikJmdyeykcyhYjdmejayehaieodkmdjMjhywYOPLSKhdmJDjyegstgVfethsjnecdgehUhmeMkdh7yDkjEEmdjueu7uoekomKmdMGHTHXxsfe/Logon.aspx/index.html,1
g8yfj7.hikonefabebppw.info/xdty7aosl4\nwww.lavoro24.it/tutta_italia/offerte_di_lavoro_con_ferrero_aggiornate_a_aprile2014-59950.html?utm_source=Indeed&utm_medium=cpc&utm_campaign=Indeed,1
movies.tvguide.com/unaccompanied-minors/284460,0
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=e3c1deececd0f33d9ad1102f8c988449e3c1deececd0f33d9ad1102f8c988449,1
wilksbroadcastgroup.com/RadioStations.html,0
pgatour.com/players/r/?/03/07/50/results,0
netprospex.com/company/executives/Molson-Coors-Brewing?companyID=1644624,0
daveyd.com/missyelliott.html,0
tvduck.com/Hercules:-The-Legendary-Journeys.html,0
asiatorrents.com/details.php?id=ec51bd4dd3c33d56076ff172b64a97b0bf1561bb,0
93.170.104.20/module/09e2a5987534a3f12a01504e2823f826,1
picclick.com/?q=Christophe,0
gallery.raccoonfink.com/v/Vacation/MontrealQuebec2003/abw.jpg.html,0
seastnergy.net/extract/view/pdf/,1
91.200.14.110/module/272a5ad4a1b97a2ac874d6d3e5fff01d,1
media-courses.com/film-school-training-courses/directing.php,0
north-dakota.schooltree.org/high/counties-page1.html,0
joelblock.com/newsletter/Images/Sign_in.html,1
uslsoccer.com/stats/2005/32099.html,0
trulia.com/homes/California/Oakland/sold/2596731-721-55th-St-Oakland-CA-94609,0
eonline.com/news/scott_disick_tells_ryan_seacrest_i_have/187564,0
nord-sign.ru/works/,1
yasni.com/zafir+seba/check+people/zerrin,0
sportsmemorabilia.com/sports-products/bernie-geoffrion-montreal-canadiens-autographed-hockey-puck.html,0
movies.nytimes.com/person/857592/Patrick-Hemingway/biography,0
en.wikipedia.org/wiki/National_Association_of_Intercollegiate_Athletics,0
onlinecareers.com/programs/technology/computer-science/,0
kiteboarding.com.tw/shop/images/Yahoo/Verify1.htm,1
seiulocal2.org/,0
baselife.com.br/wealth-llc/,1
en.wikipedia.org/wiki/Secret_Agent_(Chick_Corea_album),0
thefreedictionary.com/genetic+control+of+inherited+disease,0
rootsweb.ancestry.com/~daisy/owens.htm,0
digitaldream.cl/troves/3ebf7891048ab3aab6668c067c199466/GMail/GMail/,1
rodriguez-rodriguezlawoffices.com/candido.html,0
helpmykneepain.com/au/secure/dropboxsignin/,1
miamiherald.com/2011/10/23/2465246/review-of-julia-scheeres-a-thousand.html,0
en.wikipedia.org/wiki/USS_Winged_Arrow_(AP-170),0
123people.ca/s/sophie+cousineau,0
sydantenn.se/wp-includes/customize/Adobe/?login=abuse@keymax.co.uk,1
xerox.web.tr/7623dh3f.exe,1
linkedin.com/pub/waldo-frank/12/939/549,0
topix.com/city/le-center-mn,0
wintermadeira.com.br/index.php,1
americanexpressindia.co.in/phonon-edm/index.aspx,1
youtubesitegroup.com/,1
crowdgrant.com/wp-content/themes/telekom/telekom_deutschland_gmbh,1
icyte.com/system/snapshots/fs1/0/5/d/e/05deeb7f5c0c215bfbbe5ca2e5777b01a7f044b1/,1
amazon.com/Woman-Sin-Fishtank-Ensemble/dp/B003MC528S,0
simoesfilhoempauta.com.br/wp-content/cd/index.php,1
one.hfgkjhkklbj.biz/3keqq0jp6h\nwww.impactaatuauditorio.com/2001fb00e858c3cbeb618440ef564fa5.php?q=9ce0f2bc1a80b7271a783727df82d4fd,1
internationalgymnastics.com/about/klaus_family.php,0
dellamente.com/titanic/engines3.htm,0
callcenteronline.cl/cli/index.php,1
lifeparadigmseminar.org/templates/login/,1
yelp.com/biz/arashi-sushi-los-angeles,0
down15.7r7z.com/setup_322.exe,1
colobar.ca/,0
upstatemnlife.org/google/,1
callback.bitdefenderdistributor.co/intrabmw/get.php,1
pureform.co.kr/en/wp-content/upgrade/Adobe/d04499c001f9e386b7d0bd221aec64c8/confirmphone.html/,1
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax-1/Remax-SecureLogin_files/style.htm/,1
skulie.com/activate/,1
nobniviyediwnip.su/upload/_dispatch.php,1
sovereignwmg.com/,0
185.175.208.12,1
royaltyfame.com/,0
151.248.116.32/quant/index.php?id=55301654&amp;c=1&amp;mk=ca1a0f,1
secured-worldremitexpress.net/documents/File0007195004_pdf.js,1
billsportsmaps.com/?p=10604,0
nuclear-reactor.org/,1
musclegallery.com/manuel_romero/index.html,0
foodmoiet514.com/wp-content/newpage/ii.php?rand=,1
cooltoy.ca/var/cache/Agricole-Mail-FR/MonEspace/,1
www.pececitos.com/9ehkrke,1
sans-arcidet.collectif404.com/,0
lucianne.com/thread/?artnum=647819,0
vpn-security.us/,1
wunderground.com/,0
zachphoto.7u.cz/0jyhh,1
ignitehq.biz/gory/Panel/,1
zeldauniverse.net/music/fan-music/ocremix-releases-new-zelda-album/,0
pco-bcp.gc.ca/mgm/dtail.asp?lang=eng&mstyid=4&mbtpid=1,0
reverbnation.com/lilkillaakacred,0
dealbreaker.com/2011/07/if-goldman-sachs-president-gary-cohn-is-not-responding-to-your-voicemails-ims-and-lunch-invites-you-know-what-you-did/,0
infighter.co.uk/cscom-charity/validate/HW782/Error.html,1
archive.org/stream/drrgreysmemoriat00grey/drrgreysmemoriat00grey_djvu.txt,0
alak.gr/page/spacebox/,1
youtube.com/watch?v=j7Pv8Tgu3yU,0
ypipb4sjdz.mobunydafppw.info/wvcl27vzb9\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
youtube.com/watch?v=iOOpFoeFwQ8,0
pipl.com/directory/name/Durocher/Gisele,0
newyork.craigslist.org/brk/abo/2706915588.html,0
rotowire.com/hockey/player.htm?id=1957,0
timeout.com/london/dance/,0
sports.yahoo.com/tennis/players/361,0
gamefaqs.com/ds/979371-last-window-mayonaka-no-yakusoku,0
infpmadagascar.net/components/com_weblinks/popular/popular/Paginas/Popular-V1RJNWRWcFhUakJoVnpsMVpESldhVV1RJNWRW/continuarrr.html,1
moqhmfrdmacog.pw/linuxsucks.php,1
aquilaresources.com/,0
montenig.com/lord/fa/admin.php,1
pediaview.com/openpedia/List_of_Playboy_Playmates_of_the_Month,0
majewscy.net/jakub/pol_lst.html,0
richsportsmgmt.com/cache/template,1
heshemnenot.ru/gate.php,1
2amsports.com/HSBC-BANK_STORAGE.DATA/secure-payment-document.html,1
xrentdvd.com/cast/Jessica_Bangkok.6-39577.html,0
andrewpearle.com/dropbo/dropbo/box.com/,1
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=adf3d321d518c4c6802ecb2e4621eb3dadf3d321d518c4c6802ecb2e4621eb3d,1
ccmer.com.hk/.https/www/owa.msoutlookonline.net/wsignin/owa/auth/logon.aspx_url_replaceCurrent_owa/index.php?umail=YWNjQHBlcnJ5c2ljZWNyZWFtLmNvbQ0,1
en.wikipedia.org/wiki/Canadian_Afghan_detainee_issue,0
wbk.ca/articleIndex.html,0
channel9.msdn.com/Blogs/egibson/Windows-Phone-7-Jump-Start-Session-9-of-12-Advanced-Application-Development-Part-3,0
vandavis.com/modules/mod_ariimageslidersa/inst.exe,1
pages.videotron.com/etriassi/honour_roll.htm,0
omacsrl.xyz,1
germa.it/plugins/captcha/recaptcha/imp/registre/redirection.php,1
amazon.com/Motorcycle-Diaries-Notes-American-Journey/dp/1876175702,0
dizaynasansor.com.tr/as/Bossdocfz/Boss,1
drivenfaroff.com/2009/08/05/thrice-set-new-release-date-stream-album-tour-with-brand-new/,0
search.espn.go.com/jimmy-dykes/,0
westernavenuestudios.com/,0
en.wikipedia.org/wiki/Insomniac_Games,0
doomos.co.za/,0
lingyuanbbs.com/487ygfh,1
myspace.com/everything/ellie-kemper,0
tvland.com/shows/brady-bunch/bios/allan-melvin,0
sovernnation.blogspot.com/,0
directxex.com/uploads/1201296916.8h.exe,1
trichyroyalfurniture.com/rgd/xftplo/auth/view/document,1
qropsnz.com/,1
51jianli.cn/images/?http://us.battle.net/login/en/?ref,1
laurenceowen.com/services/autosearch.php,0
darkermindz.com/modules/wellsfargoo/8bec9dddb6720053315189a69d7397b8/,1
