region_id,period,year,month,orders,promo,avg_order_value,avg_parcel_weight_kg,return_rate
R026,2023-02,2023,2,2870,0,1332.0,1.79,0.132
R026,2023-03,2023,3,2414,0,1288.0,1.64,0.054
R026,2023-04,2023,4,2531,0,1360.0,0.94,0.159
R026,2023-05,2023,5,2715,0,1155.0,1.98,0.14
R026,2023-06,2023,6,2773,0,1129.0,1.91,0.063
R026,2023-07,2023,7,2937,0,1179.0,2.25,0.094
R026,2023-08,2023,8,3221,0,1128.0,1.7,0.13
R026,2023-09,2023,9,3055,0,1114.0,2.01,0.058
R026,2023-10,2023,10,4746,1,1252.0,2.07,0.072
R026,2023-11,2023,11,4149,1,942.0,2.15,0.069
R026,2023-12,2023,12,3372,1,1108.0,1.2,0.137
R026,2024-01,2024,1,3888,0,1102.0,1.85,0.061
R026,2024-02,2024,2,3174,0,1152.0,1.12,0.087
R026,2024-03,2024,3,3318,0,1054.0,2.22,0.074
R026,2024-04,2024,4,3730,0,1121.0,2.18,0.078
R026,2024-05,2024,5,3356,0,1246.0,1.62,0.078
R026,2024-06,2024,6,3586,1,1085.0,1.98,0.087
R026,2024-07,2024,7,3371,0,1155.0,1.11,0.082
R026,2024-08,2024,8,4405,1,1286.0,1.56,0.069
R026,2024-09,2024,9,3568,0,1254.0,1.16,0.156
R026,2024-10,2024,10,5274,1,1189.0,1.05,0.059
R026,2024-11,2024,11,5073,1,1127.0,2.16,0.135
R026,2024-12,2024,12,3622,0,1381.0,0.9,0.053
R026,2025-01,2025,1,4209,0,1168.0,2.21,0.119
R026,2025-02,2025,2,4066,1,1188.0,0.97,0.08
R026,2025-03,2025,3,3509,0,966.0,2.04,0.082
R026,2025-04,2025,4,4635,1,1041.0,1.28,0.069
R026,2025-05,2025,5,3745,0,1285.0,0.87,0.077
R026,2025-06,2025,6,3470,0,1057.0,1.68,0.093
R026,2025-07,2025,7,3987,0,1113.0,1.75,0.14
R026,2025-08,2025,8,4098,0,1377.0,1.87,0.122
R026,2025-09,2025,9,4091,0,1183.0,0.87,0.121
R026,2025-10,2025,10,5958,1,1168.0,1.29,0.067
R026,2025-11,2025,11,5998,1,1103.0,1.19,0.082
R026,2025-12,2025,12,4056,0,1129.0,0.87,0.159
R027,2023-01,2023,1,2868,0,1116.0,1.06,0.105
R027,2023-02,2023,2,2861,0,1324.0,1.87,0.055
R027,2023-03,2023,3,3176,0,975.0,0.97,0.156
R027,2023-04,2023,4,3014,0,1308.0,1.73,0.145
R027,2023-05,2023,5,3160,0,952.0,0.9,0.122
R027,2023-06,2023,6,3259,0,1444.0,2.02,0.051
R027,2023-07,2023,7,3850,1,1072.0,1.05,0.132
R027,2023-08,2023,8,3466,0,1143.0,1.01,0.142
R027,2023-09,2023,9,4184,1,1122.0,2.28,0.091
R027,2023-10,2023,10,5071,1,1153.0,2.39,0.15
R027,2023-11,2023,11,4965,1,1156.0,1.53,0.136
R027,2023-12,2023,12,3790,0,1156.0,1.23,0.098
R027,2024-01,2024,1,4136,0,1219.0,0.84,0.065
R027,2024-02,2024,2,3305,0,1204.0,1.82,0.067
R027,2024-03,2024,3,4165,0,999.0,1.58,0.082
R027,2024-04,2024,4,3755,0,1213.0,0.82,0.139
R027,2024-05,2024,5,3320,0,1015.0,0.91,0.071
R027,2024-06,2024,6,3076,0,1230.0,0.95,0.104
R027,2024-07,2024,7,3975,0,1276.0,0.91,0.118
R027,2024-08,2024,8,3724,0,1125.0,1.66,0.065
R027,2024-09,2024,9,3498,0,1101.0,2.14,0.156
R027,2024-10,2024,10,6697,1,1054.0,1.76,0.092
R027,2024-11,2024,11,5785,1,1126.0,2.02,0.064
R027,2024-12,2024,12,4481,1,1084.0,1.38,0.088
R027,2025-01,2025,1,4336,0,853.0,1.66,0.082
R027,2025-02,2025,2,3868,0,895.0,1.33,0.155
R027,2025-03,2025,3,3928,0,1177.0,1.1,0.061
R027,2025-04,2025,4,4283,0,1254.0,2.04,0.151
R027,2025-05,2025,5,3975,0,1127.0,1.37,0.096
R027,2025-06,2025,6,4138,0,1046.0,0.81,0.126
R027,2025-07,2025,7,4603,0,1138.0,2.23,0.116
R027,2025-08,2025,8,4430,0,1161.0,1.48,0.097
R027,2025-09,2025,9,4542,0,1323.0,1.37,0.097
R027,2025-10,2025,10,6800,1,1053.0,1.86,0.13
R027,2025-11,2025,11,6020,1,1243.0,1.78,0.065
R027,2025-12,2025,12,4902,0,1062.0,1.46,0.066
R028,2023-01,2023,1,3309,0,1024.0,1.04,0.094
R028,2023-02,2023,2,3042,1,1210.0,0.85,0.077
R028,2023-03,2023,3,3231,0,1034.0,1.11,0.099
R028,2023-04,2023,4,3204,0,839.0,1.62,0.103
R028,2023-05,2023,5,2928,0,886.0,2.25,0.14
R028,2023-06,2023,6,2784,0,1235.0,1.47,0.142
R028,2023-07,2023,7,3068,0,1088.0,0.86,0.068
R028,2023-08,2023,8,3563,0,1145.0,1.79,0.142
R028,2023-09,2023,9,3840,0,1171.0,2.26,0.122
R028,2023-10,2023,10,5281,1,1124.0,2.22,0.056
R028,2023-11,2023,11,5662,1,1015.0,0.92,0.054
R028,2023-12,2023,12,3952,0,1118.0,1.75,0.054
R028,2024-01,2024,1,4212,0,1199.0,2.0,0.135
R028,2024-02,2024,2,3791,0,1238.0,2.14,0.106
R028,2024-03,2024,3,3905,0,1351.0,1.95,0.15
R028,2024-04,2024,4,4886,1,1088.0,2.09,0.081
R028,2024-05,2024,5,3951,0,1008.0,1.96,0.126
R028,2024-06,2024,6,3540,0,1026.0,1.05,0.155
R028,2024-07,2024,7,4345,0,1344.0,1.65,0.104
R028,2024-08,2024,8,4856,0,1309.0,2.18,0.116
R028,2024-09,2024,9,4988,0,1058.0,1.44,0.106
R028,2024-10,2024,10,7057,1,917.0,1.48,0.067
R028,2024-11,2024,11,6781,1,1356.0,2.21,0.081
R028,2024-12,2024,12,4412,0,1214.0,1.59,0.135
R028,2025-01,2025,1,5549,0,1060.0,1.24,0.106
R028,2025-02,2025,2,4714,0,1142.0,1.63,0.146
R028,2025-03,2025,3,5482,0,1075.0,1.69,0.157
R028,2025-04,2025,4,5539,0,1149.0,1.27,0.082
R028,2025-05,2025,5,5917,0,1152.0,1.85,0.069
R028,2025-06,2025,6,5154,0,1070.0,2.36,0.065
R028,2025-07,2025,7,5639,0,1131.0,1.76,0.137
R028,2025-08,2025,8,5977,0,1286.0,1.06,0.05
R028,2025-09,2025,9,6459,0,1048.0,2.34,0.121
R028,2025-10,2025,10,9209,1,1271.0,1.49,0.109
R028,2025-11,2025,11,8246,1,1016.0,2.2,0.088
R028,2025-12,2025,12,6219,0,1156.0,0.93,0.063
R029,2023-01,2023,1,2764,1,907.0,1.51,0.151
R029,2023-02,2023,2,2157,0,1347.0,1.3,0.113
R029,2023-03,2023,3,2716,0,1011.0,2.1,0.067
R029,2023-04,2023,4,2241,0,1047.0,2.02,0.081
R029,2023-05,2023,5,2347,0,925.0,1.99,0.13
R029,2023-06,2023,6,2218,0,1064.0,1.98,0.079
R029,2023-07,2023,7,2810,0,1108.0,2.19,0.117
R029,2023-08,2023,8,2975,0,1186.0,0.87,0.097
R029,2023-09,2023,9,2568,0,1040.0,1.54,0.131
R029,2023-10,2023,10,4031,1,1184.0,1.85,0.159
R029,2023-11,2023,11,3995,1,1323.0,1.06,0.051
R029,2023-12,2023,12,2421,0,1196.0,1.74,0.086
R029,2024-01,2024,1,2912,0,1225.0,0.87,0.055
R029,2024-02,2024,2,2629,0,1227.0,1.04,0.133
R029,2024-03,2024,3,3166,0,1337.0,1.84,0.083
R029,2024-04,2024,4,3066,0,1279.0,1.15,0.16
R029,2024-05,2024,5,3333,1,1108.0,0.93,0.159
R029,2024-06,2024,6,3432,1,1404.0,1.07,0.115
R029,2024-07,2024,7,3025,0,1232.0,1.19,0.107
R029,2024-08,2024,8,3170,0,1009.0,1.7,0.081
R029,2024-09,2024,9,2836,0,1201.0,0.93,0.092
R029,2024-10,2024,10,4844,1,1120.0,1.17,0.089
R029,2024-11,2024,11,4731,1,1035.0,1.9,0.105
R029,2024-12,2024,12,3376,0,1120.0,1.65,0.117
R029,2025-01,2025,1,3707,0,1030.0,2.01,0.156
R029,2025-02,2025,2,3305,0,1377.0,1.08,0.078
R029,2025-03,2025,3,2802,0,1144.0,1.62,0.126
R029,2025-04,2025,4,3655,0,1041.0,1.23,0.093
R029,2025-05,2025,5,4016,1,1258.0,1.06,0.062
R029,2025-06,2025,6,3390,0,1299.0,0.82,0.078
R029,2025-07,2025,7,4469,1,1096.0,1.0,0.144
R029,2025-08,2025,8,3926,0,1147.0,1.24,0.097
R029,2025-09,2025,9,3615,0,1305.0,1.73,0.127
R029,2025-10,2025,10,5801,1,1231.0,1.73,0.079
R029,2025-11,2025,11,5719,1,1170.0,1.42,0.14
R029,2025-12,2025,12,3871,0,1085.0,0.96,0.053
R030,2023-01,2023,1,2511,0,1083.0,1.87,0.107
R030,2023-02,2023,2,1894,0,1100.0,2.06,0.087
R030,2023-03,2023,3,2176,1,1254.0,1.21,0.139
R030,2023-04,2023,4,2406,0,1241.0,1.39,0.106
R030,2023-05,2023,5,2267,0,1198.0,1.5,0.054
R030,2023-06,2023,6,2101,0,975.0,1.75,0.074
R030,2023-07,2023,7,2331,0,1240.0,1.69,0.1
R030,2023-08,2023,8,2742,0,1195.0,1.53,0.088
R030,2023-09,2023,9,2305,0,1339.0,1.17,0.158
R030,2023-10,2023,10,3432,1,1112.0,1.07,0.117
R030,2023-11,2023,11,3686,1,1145.0,1.3,0.119
R030,2023-12,2023,12,2340,0,1020.0,1.8,0.093
R030,2024-01,2024,1,2727,0,1122.0,1.48,0.054
R030,2024-02,2024,2,2122,0,1096.0,2.09,0.144
R030,2024-03,2024,3,2773,1,1001.0,0.82,0.137
R030,2024-04,2024,4,2456,0,1141.0,0.9,0.06
R030,2024-05,2024,5,2734,0,1096.0,1.53,0.052
R030,2024-06,2024,6,2453,0,1184.0,1.5,0.138
R030,2024-07,2024,7,3016,0,1296.0,0.87,0.15
R030,2024-08,2024,8,3016,0,1302.0,2.13,0.14
R030,2024-09,2024,9,2838,0,989.0,1.54,0.107
R030,2024-10,2024,10,4204,1,1020.0,1.37,0.092
R030,2024-11,2024,11,4245,1,1146.0,1.85,0.1
R030,2024-12,2024,12,2721,0,1439.0,1.4,0.129
R030,2025-01,2025,1,3275,0,1086.0,2.04,0.111
R030,2025-02,2025,2,2702,0,1159.0,1.59,0.147
R030,2025-03,2025,3,3160,0,1216.0,1.48,0.068
R030,2025-04,2025,4,2950,0,1056.0,1.6,0.12
R030,2025-05,2025,5,3695,1,1050.0,1.85,0.104
R030,2025-06,2025,6,2847,0,1279.0,0.82,0.118
R030,2025-07,2025,7,2684,0,1064.0,1.21,0.094
R030,2025-08,2025,8,4040,1,1129.0,2.37,0.127
R030,2025-09,2025,9,3664,0,1134.0,1.76,0.096
R030,2025-10,2025,10,5295,1,984.0,1.39,0.095
R030,2025-11,2025,11,5033,1,1329.0,1.32,0.062
R030,2025-12,2025,12,3157,0,1090.0,1.32,0.089
R031,2023-01,2023,1,7433,0,1358.0,1.89,0.098
R031,2023-02,2023,2,6158,0,1109.0,0.84,0.125
R031,2023-03,2023,3,7488,1,1056.0,1.44,0.153
R031,2023-04,2023,4,6873,0,1144.0,1.77,0.118
R031,2023-05,2023,5,7179,1,872.0,1.05,0.152
R031,2023-06,2023,6,5785,0,1138.0,1.38,0.127
R031,2023-07,2023,7,7257,0,1271.0,1.99,0.159
R031,2023-08,2023,8,8405,0,1328.0,1.87,0.132
R031,2023-09,2023,9,7231,0,1229.0,1.25,0.133
R031,2023-10,2023,10,10916,1,1222.0,1.33,0.079
R031,2023-11,2023,11,9574,1,1336.0,1.19,0.113
R031,2023-12,2023,12,7915,0,1074.0,2.25,0.057
R031,2024-01,2024,1,7306,0,1399.0,1.68,0.092
R031,2024-02,2024,2,7382,0,1139.0,1.94,0.115
R031,2024-03,2024,3,8624,1,1334.0,1.95,0.082
R031,2024-04,2024,4,7330,0,1075.0,1.37,0.113
R031,2024-05,2024,5,8390,1,1090.0,1.66,0.116
R031,2024-06,2024,6,6542,0,1093.0,1.2,0.112
R031,2024-07,2024,7,8158,0,1281.0,2.06,0.157
R031,2024-08,2024,8,8927,0,1156.0,1.31,0.116
R031,2024-09,2024,9,8869,1,1166.0,1.0,0.15
R031,2024-10,2024,10,14257,1,1183.0,1.98,0.145
R031,2024-11,2024,11,11325,1,1122.0,1.76,0.148
R031,2024-12,2024,12,8456,0,1192.0,0.8,0.058
R031,2025-01,2025,1,11430,1,1239.0,1.19,0.092
R031,2025-02,2025,2,8816,1,782.0,2.38,0.087
R031,2025-03,2025,3,9624,1,1148.0,1.76,0.117
R031,2025-04,2025,4,9291,1,1419.0,1.14,0.068
R031,2025-05,2025,5,10920,1,1115.0,2.22,0.123
R031,2025-06,2025,6,9735,1,1280.0,2.34,0.092
R031,2025-07,2025,7,8898,0,1241.0,2.37,0.091
R031,2025-08,2025,8,11429,1,1122.0,2.17,0.114
R031,2025-09,2025,9,10509,1,1026.0,1.24,0.091
R031,2025-10,2025,10,13934,1,1263.0,1.48,0.123
R031,2025-11,2025,11,12991,1,1026.0,2.07,0.075
R031,2025-12,2025,12,10229,1,1050.0,2.09,0.137
R032,2023-01,2023,1,8507,0,1079.0,1.23,0.086
R032,2023-02,2023,2,6262,0,1100.0,2.03,0.079
R032,2023-03,2023,3,6567,0,1275.0,0.82,0.078
R032,2023-04,2023,4,8183,1,1175.0,0.87,0.113
R032,2023-05,2023,5,8566,1,1097.0,1.74,0.108
R032,2023-06,2023,6,6978,0,907.0,1.9,0.122
R032,2023-07,2023,7,9395,1,1241.0,2.19,0.16
R032,2023-08,2023,8,9590,0,1235.0,1.29,0.123
R032,2023-09,2023,9,8281,0,1127.0,1.88,0.076
R032,2023-10,2023,10,12932,1,1186.0,1.94,0.06
R032,2023-11,2023,11,12572,1,1321.0,2.02,0.116
R032,2023-12,2023,12,7475,0,1214.0,1.73,0.132
R032,2024-01,2024,1,8885,0,1003.0,1.06,0.099
R032,2024-02,2024,2,8428,0,1004.0,1.47,0.072
R032,2024-03,2024,3,10099,1,1280.0,1.67,0.121
R032,2024-04,2024,4,10502,1,1043.0,2.36,0.086
R032,2024-05,2024,5,9496,0,960.0,1.37,0.094
R032,2024-06,2024,6,8301,0,1103.0,1.85,0.08
R032,2024-07,2024,7,9677,0,1161.0,2.33,0.147
R032,2024-08,2024,8,11061,0,1329.0,0.81,0.117
R032,2024-09,2024,9,10087,0,1352.0,1.08,0.107
R032,2024-10,2024,10,14193,1,1052.0,2.1,0.126
R032,2024-11,2024,11,15340,1,1392.0,1.14,0.108
R032,2024-12,2024,12,10699,0,1270.0,0.84,0.071
R032,2025-01,2025,1,12683,0,933.0,1.11,0.117
R032,2025-02,2025,2,9935,0,1067.0,1.57,0.113
R032,2025-03,2025,3,11128,0,890.0,1.54,0.147
R032,2025-04,2025,4,11688,0,1156.0,1.66,0.144
R032,2025-05,2025,5,10921,0,1190.0,1.52,0.128
R032,2025-06,2025,6,11146,0,1140.0,1.67,0.112
R032,2025-07,2025,7,11529,0,948.0,2.26,0.145
R032,2025-08,2025,8,15812,1,1145.0,1.94,0.093
R032,2025-09,2025,9,11007,0,1274.0,1.95,0.067
R032,2025-10,2025,10,19109,1,1217.0,2.08,0.113
R032,2025-11,2025,11,17906,1,1136.0,2.13,0.121
R032,2025-12,2025,12,11524,0,1170.0,2.25,0.1
R033,2023-01,2023,1,2487,0,1057.0,1.52,0.137
R033,2023-02,2023,2,2213,0,1108.0,1.25,0.118
R033,2023-03,2023,3,3344,1,984.0,2.35,0.086
R033,2023-04,2023,4,2803,1,1343.0,2.29,0.088
R033,2023-05,2023,5,2483,0,1295.0,1.48,0.147
R033,2023-06,2023,6,2470,0,1166.0,2.24,0.104
R033,2023-07,2023,7,2608,0,1153.0,1.26,0.056
R033,2023-08,2023,8,2764,0,1133.0,1.56,0.064
R033,2023-09,2023,9,3475,1,1203.0,1.72,0.092
R033,2023-10,2023,10,4342,1,1097.0,1.85,0.135
R033,2023-11,2023,11,3999,1,1041.0,0.95,0.136
R033,2023-12,2023,12,3149,0,1066.0,2.14,0.141
R033,2024-01,2024,1,3496,1,1252.0,2.33,0.089
R033,2024-02,2024,2,2785,0,1305.0,0.9,0.137
R033,2024-03,2024,3,3522,1,1171.0,1.16,0.052
R033,2024-04,2024,4,2899,0,1140.0,2.24,0.085
R033,2024-05,2024,5,3386,0,1056.0,1.62,0.052
R033,2024-06,2024,6,2917,0,1109.0,1.14,0.131
R033,2024-07,2024,7,3454,0,1350.0,2.14,0.147
R033,2024-08,2024,8,4640,1,1200.0,1.12,0.105
R033,2024-09,2024,9,3249,0,1259.0,1.06,0.152
R033,2024-10,2024,10,5199,1,1162.0,1.01,0.098
R033,2024-11,2024,11,5688,1,1159.0,2.27,0.14
R033,2024-12,2024,12,4448,1,1085.0,1.85,0.091
R033,2025-01,2025,1,4616,0,1218.0,1.3,0.116
R033,2025-02,2025,2,3407,0,1409.0,2.09,0.122
R033,2025-03,2025,3,3744,0,1300.0,2.25,0.05
R033,2025-04,2025,4,3931,0,1077.0,1.76,0.14
R033,2025-05,2025,5,4090,0,1047.0,1.63,0.08
R033,2025-06,2025,6,3935,0,1076.0,2.27,0.135
R033,2025-07,2025,7,4265,0,1097.0,0.83,0.052
R033,2025-08,2025,8,4830,0,1116.0,0.97,0.132
R033,2025-09,2025,9,4518,0,1148.0,0.84,0.131
R033,2025-10,2025,10,6901,1,1015.0,1.98,0.143
R033,2025-11,2025,11,7207,1,1096.0,1.67,0.127
R033,2025-12,2025,12,5502,0,1387.0,1.88,0.052
R034,2023-01,2023,1,14893,0,1002.0,1.1,0.136
R034,2023-02,2023,2,13833,0,1304.0,0.98,0.093
R034,2023-03,2023,3,15832,0,895.0,1.61,0.064
R034,2023-04,2023,4,14980,0,989.0,1.84,0.111
R034,2023-05,2023,5,14610,0,1145.0,0.98,0.147
R034,2023-06,2023,6,15294,0,1232.0,1.89,0.083
R034,2023-07,2023,7,15158,0,1022.0,2.26,0.063
R034,2023-08,2023,8,16959,0,1159.0,0.86,0.15
R034,2023-09,2023,9,16428,0,982.0,0.92,0.051
R034,2023-10,2023,10,23400,1,989.0,0.83,0.078
R034,2023-11,2023,11,24022,1,1152.0,1.69,0.066
R034,2023-12,2023,12,15421,0,1117.0,1.39,0.14
R034,2024-01,2024,1,18086,0,1041.0,1.28,0.094
R034,2024-02,2024,2,14388,0,1060.0,1.62,0.149
R034,2024-03,2024,3,16805,0,1174.0,1.32,0.135
R034,2024-04,2024,4,16761,0,1276.0,1.45,0.082
R034,2024-05,2024,5,18223,0,888.0,1.31,0.062
R034,2024-06,2024,6,17612,0,1099.0,2.32,0.055
R034,2024-07,2024,7,19032,0,1300.0,2.22,0.063
R034,2024-08,2024,8,18608,0,964.0,1.72,0.053
R034,2024-09,2024,9,17766,0,1144.0,1.91,0.057
R034,2024-10,2024,10,27328,1,959.0,2.11,0.108
R034,2024-11,2024,11,27154,1,1173.0,2.07,0.066
R034,2024-12,2024,12,20511,0,1027.0,1.85,0.066
R034,2025-01,2025,1,21929,0,1164.0,1.81,0.159
R034,2025-02,2025,2,18585,0,1125.0,1.55,0.079
R034,2025-03,2025,3,18129,0,1020.0,2.4,0.1
R034,2025-04,2025,4,21956,1,1262.0,1.6,0.091
R034,2025-05,2025,5,22086,1,1063.0,1.45,0.077
R034,2025-06,2025,6,18031,0,1004.0,0.98,0.068
R034,2025-07,2025,7,20469,0,1129.0,1.48,0.07
R034,2025-08,2025,8,23402,0,1207.0,1.5,0.097
R034,2025-09,2025,9,21759,0,1356.0,1.66,0.135
R034,2025-10,2025,10,36119,1,1204.0,0.89,0.144
R034,2025-11,2025,11,30703,1,1102.0,1.76,0.122
R034,2025-12,2025,12,24169,0,1123.0,2.12,0.131
R035,2023-01,2023,1,9570,0,1240.0,1.53,0.15
R035,2023-02,2023,2,8022,0,1200.0,1.83,0.139
R035,2023-03,2023,3,8686,0,1072.0,2.16,0.15
R035,2023-04,2023,4,8751,1,1083.0,1.7,0.154
R035,2023-05,2023,5,9139,0,1311.0,0.81,0.092
R035,2023-06,2023,6,9031,0,1284.0,0.95,0.155
R035,2023-07,2023,7,8795,0,1035.0,2.2,0.128
R035,2023-08,2023,8,10507,0,1148.0,1.16,0.156
R035,2023-09,2023,9,9816,0,1252.0,1.18,0.105
R035,2023-10,2023,10,14863,1,1372.0,1.98,0.146
R035,2023-11,2023,11,15046,1,965.0,2.09,0.103
R035,2023-12,2023,12,9869,0,1240.0,1.34,0.053
R035,2024-01,2024,1,10391,0,1187.0,1.2,0.085
R035,2024-02,2024,2,10102,0,1104.0,1.53,0.114
R035,2024-03,2024,3,11503,0,1101.0,1.13,0.066
R035,2024-04,2024,4,9647,0,1205.0,1.9,0.126
R035,2024-05,2024,5,10421,0,790.0,1.95,0.086
R035,2024-06,2024,6,10256,0,1017.0,1.76,0.08
R035,2024-07,2024,7,10235,0,1075.0,1.93,0.142
R035,2024-08,2024,8,11829,0,1261.0,2.07,0.077
R035,2024-09,2024,9,11652,0,1153.0,0.86,0.105
R035,2024-10,2024,10,17075,1,1102.0,1.09,0.126
R035,2024-11,2024,11,16050,1,1060.0,0.93,0.064
R035,2024-12,2024,12,11658,0,1180.0,2.32,0.053
R035,2025-01,2025,1,13094,0,1077.0,1.38,0.074
R035,2025-02,2025,2,10513,0,859.0,2.26,0.066
R035,2025-03,2025,3,13039,0,1082.0,0.92,0.084
R035,2025-04,2025,4,12956,0,1063.0,1.86,0.071
R035,2025-05,2025,5,12018,0,993.0,1.38,0.066
R035,2025-06,2025,6,11178,0,1124.0,2.37,0.056
R035,2025-07,2025,7,12205,0,1036.0,1.43,0.113
R035,2025-08,2025,8,14799,0,1147.0,1.5,0.126
R035,2025-09,2025,9,11181,0,854.0,1.07,0.084
R035,2025-10,2025,10,18351,1,1067.0,1.8,0.09
R035,2025-11,2025,11,16445,1,1187.0,1.2,0.096
R035,2025-12,2025,12,12883,0,1166.0,1.78,0.056
R036,2023-01,2023,1,5252,0,977.0,0.97,0.066
R036,2023-02,2023,2,4465,0,1277.0,1.06,0.106
R036,2023-03,2023,3,5363,1,1192.0,1.82,0.108
R036,2023-04,2023,4,5045,0,1408.0,2.14,0.149
R036,2023-05,2023,5,5111,0,964.0,2.28,0.135
R036,2023-06,2023,6,4582,0,1042.0,1.87,0.06
R036,2023-07,2023,7,6498,1,985.0,1.02,0.076
R036,2023-08,2023,8,6195,0,1195.0,1.24,0.135
R036,2023-09,2023,9,5821,0,820.0,2.14,0.156
R036,2023-10,2023,10,9439,1,1269.0,0.8,0.134
R036,2023-11,2023,11,8259,1,1127.0,1.11,0.154
R036,2023-12,2023,12,6644,0,1216.0,1.42,0.156
R036,2024-01,2024,1,6936,0,1123.0,1.7,0.05
R036,2024-02,2024,2,5349,0,1269.0,0.93,0.069
R036,2024-03,2024,3,6360,0,1299.0,2.29,0.129
R036,2024-04,2024,4,5936,0,1152.0,1.43,0.15
R036,2024-05,2024,5,5954,0,1107.0,1.72,0.128
R036,2024-06,2024,6,5728,0,1143.0,1.67,0.153
R036,2024-07,2024,7,7244,1,1235.0,1.0,0.097
R036,2024-08,2024,8,7717,0,1252.0,2.38,0.051
R036,2024-09,2024,9,6263,0,984.0,1.14,0.058
R036,2024-10,2024,10,10484,1,1078.0,2.3,0.101
R036,2024-11,2024,11,10631,1,1395.0,1.22,0.055
R036,2024-12,2024,12,8032,1,1239.0,1.52,0.072
R036,2025-01,2025,1,6743,0,1119.0,1.92,0.079
R036,2025-02,2025,2,6728,0,1164.0,1.27,0.154
R036,2025-03,2025,3,9306,1,949.0,1.73,0.094
R036,2025-04,2025,4,7378,0,1358.0,1.94,0.154
R036,2025-05,2025,5,7488,0,1062.0,1.77,0.121
R036,2025-06,2025,6,7767,0,1213.0,1.21,0.111
R036,2025-07,2025,7,7429,0,1155.0,1.25,0.081
R036,2025-08,2025,8,10059,0,1188.0,1.21,0.141
R036,2025-09,2025,9,8588,0,1126.0,1.72,0.119
R036,2025-10,2025,10,12252,1,1038.0,1.19,0.093
R036,2025-11,2025,11,13575,1,1205.0,1.41,0.126
R036,2025-12,2025,12,8806,0,1077.0,2.34,0.115
R037,2023-01,2023,1,16613,0,1193.0,1.71,0.093
R037,2023-02,2023,2,14373,0,1167.0,0.85,0.152
R037,2023-03,2023,3,15316,0,1395.0,1.87,0.063
R037,2023-04,2023,4,16395,0,1122.0,1.8,0.099
R037,2023-05,2023,5,16422,1,1055.0,1.21,0.083
R037,2023-06,2023,6,13605,0,1003.0,1.82,0.097
R037,2023-07,2023,7,17680,0,1057.0,1.18,0.144
R037,2023-08,2023,8,17745,0,1224.0,1.3,0.086
R037,2023-09,2023,9,16999,0,1186.0,1.92,0.154
R037,2023-10,2023,10,23697,1,984.0,2.28,0.148
R037,2023-11,2023,11,24929,1,902.0,1.87,0.057
R037,2023-12,2023,12,16546,0,1270.0,2.31,0.067
R037,2024-01,2024,1,19898,0,1164.0,1.43,0.13
R037,2024-02,2024,2,18241,0,1036.0,2.03,0.09
R037,2024-03,2024,3,17654,0,1020.0,1.87,0.153
R037,2024-04,2024,4,19446,0,1174.0,1.58,0.157
R037,2024-05,2024,5,20385,0,1448.0,1.48,0.152
R037,2024-06,2024,6,16335,0,1142.0,1.43,0.062
R037,2024-07,2024,7,18712,0,1633.0,1.36,0.101
R037,2024-08,2024,8,20515,0,1086.0,1.88,0.05
R037,2024-09,2024,9,19553,0,1310.0,1.15,0.133
R037,2024-10,2024,10,32380,1,1051.0,1.39,0.148
R037,2024-11,2024,11,27205,1,1094.0,1.13,0.151
R037,2024-12,2024,12,21141,0,1261.0,0.86,0.057
R037,2025-01,2025,1,20000,0,1308.0,1.92,0.138
R037,2025-02,2025,2,18867,0,1035.0,0.93,0.073
R037,2025-03,2025,3,21669,0,1331.0,1.44,0.068
R037,2025-04,2025,4,22382,0,1135.0,2.13,0.119
R037,2025-05,2025,5,25265,1,1129.0,2.25,0.139
R037,2025-06,2025,6,18926,0,941.0,1.88,0.149
R037,2025-07,2025,7,24167,1,1011.0,1.58,0.111
R037,2025-08,2025,8,28021,1,987.0,1.33,0.096
R037,2025-09,2025,9,22128,0,1208.0,1.82,0.13
R037,2025-10,2025,10,34609,1,1178.0,1.59,0.062
R037,2025-11,2025,11,32587,1,1361.0,2.36,0.097
R037,2025-12,2025,12,24195,0,1217.0,1.52,0.057
R038,2023-01,2023,1,17047,0,1156.0,2.07,0.069
R038,2023-02,2023,2,15279,0,1108.0,2.12,0.128
R038,2023-03,2023,3,18908,0,1132.0,1.6,0.082
R038,2023-04,2023,4,18226,0,1018.0,2.17,0.06
R038,2023-05,2023,5,17449,0,1363.0,2.35,0.111
R038,2023-06,2023,6,15713,0,1163.0,1.75,0.053
R038,2023-07,2023,7,18778,0,1114.0,2.05,0.138
R038,2023-08,2023,8,24131,1,1030.0,1.29,0.095
R038,2023-09,2023,9,21619,1,1014.0,1.89,0.06
R038,2023-10,2023,10,30138,1,1307.0,0.93,0.148
R038,2023-11,2023,11,27398,1,1183.0,1.85,0.143
R038,2023-12,2023,12,20634,0,1181.0,1.61,0.09
R038,2024-01,2024,1,23269,0,1205.0,0.84,0.075
R038,2024-02,2024,2,19272,0,1112.0,2.1,0.069
R038,2024-03,2024,3,21219,0,1128.0,2.14,0.057
R038,2024-04,2024,4,22926,0,1206.0,2.29,0.148
R038,2024-05,2024,5,22665,0,1045.0,2.26,0.051
R038,2024-06,2024,6,20619,0,1078.0,1.76,0.081
R038,2024-07,2024,7,23900,0,1225.0,2.18,0.108
R038,2024-08,2024,8,26109,0,1053.0,1.7,0.068
